machine_id,time_stamp,cpu_util,memory_util
092,237260,33.0,89
092,237300,31.0,89
092,237350,57.0,90
092,237370,51.0,89
092,237420,40.0,90
092,237470,35.0,91
092,237520,41.0,91
092,237640,38.0,92
092,237770,28.0,91
092,237780,34.0,92
092,237840,37.0,91
092,237970,43.0,91
092,237980,40.0,91
092,238260,43.0,92
092,238360,38.0,93
092,238480,30.0,91
092,238520,28.0,91
092,238640,47.0,92
092,238690,45.0,92
092,238700,41.0,92
092,238780,41.0,91
092,238860,34.0,92
092,238880,32.0,92
092,238970,37.0,92
092,239030,43.0,92
092,239130,29.0,91
092,239170,28.0,90
092,239290,33.0,92
092,239330,26.0,92
092,239340,26.0,92
092,239350,30.0,92
092,239460,36.0,94
092,239540,30.0,94
092,239760,31.0,92
092,239790,33.0,92
092,239830,46.0,92
092,239850,31.0,92
092,240180,31.0,92
092,240200,30.0,92
092,240260,27.0,91
092,240270,25.0,90
092,240480,27.0,92
092,240660,33.0,92
092,240770,29.0,91
092,240780,28.0,92
092,241000,39.0,92
092,241020,29.0,92
092,241070,29.0,93
092,241090,32.0,93
092,241190,42.0,94
092,241200,47.0,94
092,241550,59.0,97
092,241750,34.0,92
092,241840,31.0,90
092,241850,33.0,90
092,241880,40.0,90
092,241950,34.0,92
092,241960,34.0,92
092,242160,35.0,92
092,242220,40.0,93
092,242260,37.0,91
092,242320,31.0,90
092,242340,30.0,90
092,242490,32.0,91
092,242570,35.0,91
092,242580,34.0,92
092,242610,39.0,91
092,242670,27.0,91
092,242750,28.0,91
092,242880,26.0,88
092,243000,32.0,88
092,243220,36.0,93
092,243370,46.0,92
092,243410,50.0,92
092,243450,56.0,92
092,243470,48.0,92
092,243730,35.0,91
092,243750,27.0,91
092,243820,29.0,92
092,243940,35.0,92
092,243950,36.0,92
092,243970,36.0,92
092,244010,31.0,92
092,244100,28.0,93
092,244140,31.0,93
092,244150,39.0,93
092,244550,38.0,95
092,244590,29.0,95
092,244600,29.0,95
092,244710,32.0,95
092,244840,45.0,96
092,245080,36.0,95
092,245210,42.0,96
092,245240,33.0,94
092,245380,34.0,94
092,245440,33.0,94
092,245680,39.0,95
092,245720,44.0,95
092,245760,49.0,97
092,246010,61.0,96
092,246070,46.0,92
092,246100,38.0,92
092,246230,33.0,92
092,246280,28.0,91
092,246360,31.0,92
092,246410,35.0,93
092,246490,41.0,93
092,246500,35.0,93
092,246510,33.0,93
092,246660,29.0,92
092,246690,39.0,94
092,246700,41.0,94
092,246710,37.0,94
092,246830,31.0,91
092,246890,24.0,90
092,247020,34.0,91
092,247040,23.0,91
092,247070,26.0,91
092,247100,26.0,91
092,247140,29.0,91
092,247150,33.0,91
092,247290,34.0,94
092,247390,35.0,94
092,247600,32.0,93
092,247670,36.0,95
092,247700,29.0,94
092,247730,31.0,93
092,247830,36.0,94
092,247870,44.0,94
092,247920,37.0,93
092,247940,37.0,93
092,248160,30.0,95
092,248180,30.0,96
092,248190,32.0,96
092,248200,31.0,95
092,248320,37.0,96
092,248400,37.0,97
092,248410,45.0,97
092,248430,27.0,97
092,248540,37.0,97
092,248730,45.0,96
092,248770,49.0,97
092,248860,36.0,92
092,248870,38.0,92
092,248900,31.0,91
092,249180,27.0,90
092,249380,38.0,93
092,249500,34.0,92
092,249510,38.0,92
092,249520,35.0,92
092,249600,36.0,96
092,249750,60.0,98
092,249880,29.0,93
092,249910,38.0,94
092,249940,29.0,92
092,249990,26.0,92
092,250030,29.0,91
092,250120,31.0,91
092,250310,37.0,94
092,250440,34.0,93
092,250520,32.0,94
092,250570,36.0,94
092,250610,37.0,94
092,250750,41.0,94
092,250770,33.0,93
092,250810,40.0,94
092,250820,28.0,93
092,251140,36.0,94
092,251220,32.0,94
092,251240,30.0,93
092,251270,26.0,92
092,251480,31.0,93
092,251780,32.0,93
092,251820,26.0,93
092,251840,29.0,94
092,252170,42.0,96
092,252190,46.0,96
092,252220,42.0,97
092,252430,33.0,93
092,252580,31.0,90
092,252640,32.0,89
092,252680,27.0,89
092,252800,26.0,90
092,252900,20.0,90
092,252920,23.0,90
092,252940,34.0,91
092,252970,39.0,92
092,253020,34.0,92
092,253040,30.0,93
092,253080,30.0,93
092,253200,27.0,93
092,253240,31.0,94
092,253310,35.0,93
092,253430,30.0,95
092,253580,26.0,94
092,253640,25.0,91
092,254130,33.0,92
092,254140,25.0,92
092,254160,29.0,93
092,254190,23.0,92
092,254260,22.0,92
092,254280,21.0,92
092,254320,25.0,92
092,254450,36.0,95
092,254480,31.0,94
092,254510,23.0,93
092,254550,23.0,93
092,254810,31.0,95
092,254860,26.0,93
092,254960,23.0,94
092,255010,29.0,94
092,255200,22.0,94
092,255310,33.0,93
092,255330,26.0,93
092,255370,30.0,93
092,255430,26.0,93
092,255590,26.0,93
092,255770,37.0,95
092,255780,28.0,94
092,256230,34.0,97
092,256350,31.0,94
092,256370,27.0,94
092,256390,29.0,94
092,256480,23.0,94
092,256490,29.0,94
092,256520,21.0,93
092,256610,33.0,95
092,256860,30.0,94
092,257110,29.0,95
092,257130,22.0,95
092,257270,22.0,94
092,257370,25.0,94
092,257400,28.0,94
092,257410,36.0,94
092,257450,32.0,96
092,257470,32.0,97
092,257490,33.0,97
092,257520,36.0,97
092,257540,34.0,95
092,257630,26.0,93
092,257640,27.0,93
092,257750,21.0,93
092,257920,20.0,93
092,258000,22.0,93
092,258160,18.0,93
092,258370,26.0,94
092,258390,23.0,94
092,258400,25.0,95
092,258580,27.0,95
092,258720,28.0,95
092,258830,22.0,95
092,258930,23.0,95
092,258960,24.0,95
093,172930,51.0,97
093,173000,44.0,96
093,173160,40.0,95
093,173210,45.0,96
093,173230,50.0,97
093,173250,49.0,97
093,173400,50.0,94
093,173600,45.0,91
093,173620,48.0,90
093,173660,46.0,92
093,173760,51.0,94
093,173860,47.0,94
093,174040,65.0,97
093,174050,62.0,95
093,174230,50.0,96
093,174310,53.0,94
093,174360,42.0,94
093,174390,43.0,95
093,174420,48.0,96
093,174480,42.0,92
093,174520,55.0,94
093,174650,51.0,93
093,174660,51.0,93
093,174680,50.0,94
093,174950,45.0,90
093,174990,40.0,89
093,175090,53.0,90
093,175100,56.0,89
093,175260,45.0,88
093,175410,54.0,89
093,175620,43.0,91
093,175680,38.0,91
093,175710,42.0,91
093,175720,36.0,91
093,175830,33.0,89
093,175940,36.0,88
093,175990,40.0,89
093,176030,32.0,88
093,176050,36.0,89
093,176160,36.0,88
093,176250,30.0,88
093,176310,31.0,88
093,176340,37.0,89
093,176420,36.0,89
093,176440,46.0,91
093,176450,46.0,91
093,176560,43.0,93
093,176860,42.0,93
093,177140,41.0,92
093,177190,42.0,92
093,177310,48.0,94
093,177360,54.0,94
093,177380,48.0,94
093,177510,47.0,94
093,177540,51.0,94
093,177800,52.0,93
093,177950,39.0,88
093,177980,39.0,88
093,178080,41.0,87
093,178120,43.0,88
093,178150,44.0,88
093,178190,48.0,90
093,178250,44.0,91
093,178270,41.0,90
093,178290,42.0,90
093,178310,47.0,90
093,178320,52.0,90
093,178340,53.0,91
093,178400,52.0,93
093,178440,42.0,92
093,178500,37.0,91
093,178530,40.0,91
093,178570,43.0,91
093,178620,53.0,91
093,178670,48.0,91
093,178710,46.0,91
093,178720,50.0,92
093,178830,45.0,93
093,178880,45.0,95
093,178980,48.0,90
093,179130,71.0,92
093,179200,36.0,91
093,179230,37.0,92
093,179340,37.0,91
093,179440,35.0,89
093,179490,40.0,89
093,180260,42.0,89
093,180340,45.0,89
093,180400,43.0,91
093,180560,51.0,92
093,180640,51.0,95
093,180700,52.0,95
093,180810,59.0,94
093,180900,39.0,92
093,180990,43.0,92
093,181430,38.0,89
093,181540,49.0,90
093,181720,42.0,88
093,181790,58.0,90
093,181880,39.0,90
093,182080,41.0,91
093,182320,46.0,94
093,182340,38.0,91
093,182390,47.0,90
093,182470,43.0,88
093,182500,37.0,89
093,182540,39.0,88
093,182590,39.0,88
093,182600,40.0,89
093,182630,38.0,89
093,182810,39.0,93
093,182850,36.0,90
093,182910,35.0,89
093,183130,46.0,88
093,183150,44.0,89
093,183560,44.0,89
093,183580,40.0,89
093,183640,49.0,92
093,183980,46.0,95
093,184040,42.0,94
093,184050,45.0,95
093,184170,35.0,95
093,184190,44.0,95
093,184260,58.0,93
093,184270,46.0,90
093,184290,48.0,90
093,184500,33.0,89
093,184510,36.0,89
093,184660,41.0,92
093,184860,34.0,91
093,184960,31.0,90
093,185090,42.0,90
093,185200,38.0,91
093,185210,36.0,90
093,185410,41.0,91
093,185430,35.0,92
093,185450,36.0,90
093,185480,36.0,91
093,185540,36.0,91
093,185640,37.0,91
093,185650,40.0,92
093,185740,42.0,92
093,185790,41.0,91
093,185810,40.0,91
093,185860,40.0,90
093,185900,43.0,91
093,185910,43.0,91
093,185930,36.0,90
093,185940,42.0,90
093,186160,35.0,90
093,186200,42.0,91
093,186240,37.0,91
093,186250,44.0,91
093,186420,30.0,88
093,186440,30.0,88
093,186490,33.0,90
093,186530,34.0,91
093,186720,35.0,90
093,186730,39.0,90
093,186780,34.0,89
093,186830,38.0,89
093,186850,39.0,90
093,187300,35.0,95
093,187320,36.0,95
093,187350,41.0,95
093,187360,38.0,95
093,187430,36.0,93
093,187500,36.0,93
093,187520,44.0,94
093,187660,42.0,94
093,187760,44.0,93
093,187770,42.0,94
093,187880,44.0,95
093,187890,45.0,95
093,187950,45.0,96
093,188030,49.0,96
093,188090,44.0,95
093,188100,44.0,96
093,188340,48.0,93
093,188500,58.0,93
093,188610,40.0,92
093,188830,48.0,94
093,189100,58.0,90
093,189380,56.0,93
093,189570,49.0,93
093,189760,42.0,96
093,189770,42.0,96
093,189880,40.0,96
093,190000,44.0,96
093,190020,45.0,95
093,190090,47.0,95
093,190230,40.0,97
093,190250,45.0,96
093,190400,38.0,95
093,190480,38.0,96
093,190750,38.0,94
093,190970,57.0,96
093,191020,57.0,94
093,191030,61.0,94
093,191050,56.0,93
093,191060,54.0,92
093,191210,52.0,89
093,191300,50.0,91
093,191410,49.0,90
093,191690,47.0,90
093,191810,38.0,91
093,191970,37.0,89
093,192170,39.0,93
093,192220,37.0,92
093,192430,41.0,93
093,192480,40.0,93
093,192570,38.0,95
093,192640,41.0,93
093,192680,41.0,92
093,192720,50.0,93
093,192750,50.0,93
093,192910,52.0,96
093,192940,42.0,92
093,192950,44.0,92
093,193000,49.0,93
093,193050,53.0,94
093,193240,37.0,91
093,193270,39.0,91
093,193350,38.0,92
093,193380,44.0,93
093,193400,51.0,95
093,193440,43.0,93
093,193710,54.0,95
093,193730,50.0,95
093,193740,52.0,95
093,193760,49.0,94
093,193780,44.0,94
093,193930,65.0,96
093,193960,56.0,96
093,194140,49.0,92
093,194250,49.0,95
093,194260,48.0,96
093,194310,54.0,94
093,194360,65.0,94
093,194370,57.0,94
093,194430,55.0,95
093,194440,58.0,95
093,194470,63.0,96
093,194480,55.0,95
093,194550,55.0,94
093,194730,64.0,96
093,194840,67.0,96
093,195160,57.0,94
093,195250,58.0,92
093,195260,59.0,92
093,195270,54.0,93
093,195410,46.0,89
093,195470,52.0,92
093,195530,50.0,94
093,195550,55.0,94
093,195620,52.0,93
093,195660,60.0,95
093,195810,67.0,94
093,195950,77.0,94
093,195980,80.0,98
093,196200,76.0,94
093,196360,76.0,93
093,196400,78.0,93
093,196420,79.0,94
093,196480,78.0,93
093,196540,78.0,94
093,196740,64.0,94
093,196750,62.0,93
093,196810,69.0,93
093,196880,75.0,95
093,196950,79.0,95
093,197410,75.0,90
093,197510,61.0,92
093,197560,61.0,90
093,197780,72.0,94
093,197840,67.0,93
093,197960,59.0,93
093,198090,56.0,88
093,198100,60.0,90
093,198140,67.0,85
093,198500,50.0,85
093,198530,58.0,86
093,198610,65.0,87
093,198790,59.0,87
093,198940,56.0,89
093,198950,53.0,89
093,199000,59.0,88
093,199350,52.0,86
093,199370,54.0,87
093,199640,57.0,87
093,199860,63.0,89
093,199900,57.0,90
093,200380,59.0,91
093,200470,54.0,87
093,200540,58.0,89
093,200590,63.0,89
093,200630,60.0,89
093,200710,53.0,89
093,200790,46.0,88
093,200830,62.0,90
093,200850,61.0,89
093,200960,57.0,88
093,200970,53.0,88
093,201320,50.0,88
093,201370,60.0,89
093,201810,70.0,94
093,201840,65.0,92
093,201910,63.0,91
093,202000,60.0,89
093,202050,55.0,89
093,202230,61.0,88
093,202270,58.0,88
093,202590,48.0,88
093,202860,68.0,94
093,202930,67.0,95
093,202950,63.0,95
093,203020,68.0,95
093,203050,72.0,95
093,203300,57.0,86
093,203340,60.0,87
093,203350,54.0,86
093,203380,50.0,82
093,203420,59.0,84
093,203450,67.0,84
093,203510,67.0,84
093,203530,61.0,84
093,203590,53.0,83
093,203770,66.0,87
093,203870,55.0,85
093,203980,56.0,84
093,204090,63.0,84
093,204130,58.0,86
093,204140,58.0,85
093,204190,59.0,86
093,204290,62.0,88
093,204350,59.0,91
093,204520,61.0,84
093,204710,61.0,84
093,204880,59.0,86
093,204940,57.0,86
093,205030,56.0,84
093,205190,64.0,83
093,205230,65.0,84
093,205290,69.0,87
093,205350,71.0,87
093,205400,70.0,87
093,205510,68.0,87
093,205560,64.0,87
093,205650,66.0,90
093,205680,67.0,91
093,205720,71.0,91
093,205780,62.0,86
093,205790,64.0,86
093,205820,63.0,86
093,205850,63.0,87
093,205870,60.0,86
093,206040,53.0,83
093,206060,53.0,83
093,206220,62.0,84
093,206360,54.0,81
093,206430,61.0,83
093,206450,66.0,84
093,206470,54.0,82
093,206540,59.0,80
093,206690,60.0,83
093,206780,68.0,85
093,207050,63.0,86
093,207080,66.0,87
093,207100,58.0,86
093,207230,57.0,83
093,207290,57.0,82
093,207370,55.0,80
093,207440,51.0,80
093,207500,55.0,79
093,207650,68.0,83
093,207840,60.0,81
093,207910,56.0,82
093,207970,52.0,82
093,208000,49.0,82
093,208010,52.0,81
093,208100,51.0,81
093,208220,58.0,82
093,208260,55.0,82
093,208460,70.0,81
093,208500,71.0,80
093,208560,69.0,83
093,208570,68.0,83
093,208580,66.0,83
093,208940,67.0,88
093,209150,66.0,89
093,209350,68.0,88
093,209810,61.0,87
093,209990,60.0,84
093,210040,64.0,84
093,210140,59.0,85
093,210200,65.0,89
093,210270,71.0,89
093,210330,72.0,90
093,210390,69.0,91
093,210430,67.0,90
093,210520,62.0,88
093,210550,58.0,87
093,210720,70.0,88
093,211100,61.0,87
093,211210,65.0,86
093,211280,67.0,88
093,211310,68.0,88
093,211340,68.0,89
093,211370,72.0,89
093,211390,70.0,89
093,211450,57.0,87
093,211640,61.0,85
093,211650,57.0,86
093,211950,69.0,91
093,211990,63.0,88
093,212060,63.0,88
093,212100,60.0,88
093,212120,64.0,87
093,212130,62.0,87
093,212200,61.0,87
093,212230,59.0,87
093,212320,63.0,87
093,212420,62.0,88
093,212490,64.0,87
093,212890,71.0,92
093,212990,75.0,90
093,213060,71.0,88
093,213070,69.0,87
093,213270,69.0,88
093,213330,66.0,87
093,213360,60.0,87
093,213460,65.0,87
093,213660,56.0,86
093,213890,54.0,86
093,213960,49.0,86
093,213990,52.0,85
093,214050,57.0,88
093,214250,57.0,88
093,214270,57.0,87
093,214320,59.0,89
093,214330,61.0,88
093,214370,57.0,88
093,214450,60.0,87
093,214460,55.0,87
093,214790,52.0,87
093,214900,57.0,87
093,214910,57.0,88
093,214950,58.0,88
093,215030,53.0,87
093,215050,54.0,86
093,215060,51.0,85
093,215210,56.0,86
093,215280,55.0,84
093,215370,62.0,86
093,215390,59.0,86
093,215550,59.0,87
093,215560,59.0,87
093,215580,64.0,88
093,215620,60.0,87
093,215650,58.0,86
093,215670,56.0,86
093,215750,57.0,86
093,215820,62.0,86
093,215910,67.0,89
093,215920,68.0,89
093,215950,64.0,88
093,215980,63.0,88
093,216080,64.0,89
093,216480,58.0,89
093,216560,57.0,89
093,216640,55.0,88
093,216680,54.0,88
093,216870,66.0,89
093,216950,61.0,89
093,217020,59.0,88
093,217050,54.0,88
093,217100,54.0,88
093,217220,51.0,88
093,217350,56.0,91
093,217380,55.0,89
093,217530,58.0,91
093,217580,59.0,92
093,217620,56.0,91
093,217700,63.0,91
093,217780,55.0,91
093,218120,59.0,88
093,218180,47.0,87
093,218210,52.0,89
093,218350,59.0,88
093,218370,56.0,89
093,218400,57.0,88
093,218410,61.0,87
093,218480,53.0,89
093,218530,53.0,87
093,218950,61.0,90
093,219000,60.0,90
093,219030,60.0,90
093,219090,59.0,90
093,219220,52.0,90
093,219350,50.0,89
093,219410,50.0,90
093,219720,48.0,91
093,219750,49.0,91
093,219810,52.0,91
093,219920,51.0,91
093,220030,49.0,90
093,220080,58.0,91
093,220100,62.0,92
093,220120,53.0,91
093,220200,53.0,89
093,220240,54.0,90
093,220270,55.0,90
093,220500,67.0,92
093,220860,46.0,87
093,220890,45.0,88
093,220900,48.0,88
093,220930,50.0,88
093,221080,49.0,88
093,221090,46.0,88
093,221110,51.0,88
093,221190,44.0,87
093,221320,50.0,88
093,221370,51.0,88
093,221380,48.0,88
093,221460,56.0,88
093,221590,46.0,89
093,221610,44.0,89
093,221630,48.0,89
093,221650,46.0,90
093,221690,53.0,90
093,221740,55.0,91
093,221830,50.0,91
093,222030,55.0,91
093,222140,55.0,93
093,222170,49.0,93
093,222280,49.0,91
093,222430,49.0,91
093,222440,49.0,90
093,222520,48.0,88
093,222730,55.0,90
093,222950,64.0,95
093,223070,61.0,96
093,223080,62.0,96
093,223250,48.0,80
093,223260,49.0,80
093,223330,54.0,82
093,223390,61.0,83
093,223440,51.0,82
093,223460,51.0,82
093,223620,59.0,81
093,223990,53.0,83
093,224020,53.0,80
093,224060,56.0,81
093,224070,54.0,81
093,224080,53.0,82
093,224140,67.0,82
093,224170,61.0,83
093,224190,65.0,82
093,224290,53.0,82
093,224600,57.0,83
093,224620,55.0,84
093,224710,56.0,84
093,224810,54.0,85
093,224870,54.0,84
093,224890,57.0,84
093,224900,54.0,84
093,224970,61.0,84
093,225050,53.0,84
093,225140,46.0,83
093,225290,49.0,81
093,225340,59.0,82
093,225570,54.0,82
093,225630,51.0,83
093,225840,55.0,83
093,225950,42.0,82
093,226150,44.0,81
093,226210,48.0,81
093,226320,41.0,81
093,226440,39.0,81
093,226490,51.0,82
093,226500,52.0,83
093,226610,51.0,84
093,226620,48.0,84
093,226630,52.0,83
093,226920,56.0,86
093,226960,53.0,87
093,227160,51.0,85
093,227170,51.0,85
093,227180,51.0,85
093,227280,57.0,86
093,227440,55.0,85
093,227610,60.0,86
093,227640,51.0,86
093,227660,61.0,87
093,227800,57.0,86
093,227880,51.0,85
093,227890,55.0,85
093,227950,54.0,85
093,228000,53.0,86
093,228080,69.0,89
093,228110,71.0,88
093,228140,70.0,88
093,228190,62.0,87
093,228240,55.0,84
093,228320,51.0,84
093,228490,43.0,82
093,228500,46.0,82
093,228720,47.0,84
093,228800,47.0,83
093,228960,46.0,84
093,228990,55.0,85
093,229190,49.0,85
093,229330,42.0,84
093,229400,54.0,84
093,229450,49.0,85
093,229520,51.0,84
093,229540,51.0,84
093,229590,47.0,84
093,229690,61.0,87
093,229740,47.0,85
093,229780,55.0,85
093,229790,58.0,85
093,229880,57.0,86
093,229930,47.0,85
093,229990,48.0,85
093,230150,48.0,84
093,230170,53.0,84
093,230180,37.0,84
093,230270,42.0,83
093,230350,52.0,82
093,230960,62.0,85
093,231090,40.0,85
093,231170,41.0,84
093,231210,54.0,84
093,231220,64.0,84
093,231270,40.0,84
093,231380,47.0,86
093,231710,43.0,85
093,231760,60.0,84
093,232070,43.0,86
093,232290,50.0,86
093,232540,63.0,84
093,232670,54.0,86
093,232850,68.0,87
093,233050,63.0,87
093,233090,60.0,88
093,233210,49.0,88
093,233340,64.0,87
093,233350,59.0,87
093,233460,64.0,91
093,233790,52.0,90
093,233800,45.0,90
093,233830,53.0,91
093,233880,43.0,89
093,234070,60.0,90
093,234120,62.0,91
093,234340,59.0,92
093,234390,48.0,91
093,234470,35.0,89
093,234540,60.0,88
093,234560,42.0,89
093,234690,55.0,90
093,234760,45.0,90
093,234910,62.0,90
093,234990,56.0,90
093,235020,46.0,90
093,235160,55.0,89
093,235460,52.0,90
093,235560,37.0,89
093,235840,62.0,88
093,235910,42.0,89
093,235940,35.0,87
093,236160,62.0,88
093,236260,34.0,89
093,236310,52.0,88
093,236340,34.0,88
093,236420,45.0,88
093,236430,33.0,88
093,236520,64.0,91
093,236550,55.0,88
093,236570,51.0,87
093,236600,39.0,88
093,236640,55.0,88
093,236690,34.0,87
093,236890,60.0,90
093,237030,48.0,90
093,237040,62.0,91
093,237090,55.0,91
093,237100,57.0,91
093,237130,50.0,91
093,237140,41.0,91
093,237300,38.0,91
093,237310,44.0,91
093,237550,44.0,93
093,237670,59.0,93
093,237690,56.0,93
093,237700,44.0,93
093,237860,59.0,94
093,238100,62.0,95
093,238120,60.0,95
093,238140,54.0,94
093,238370,43.0,95
093,238420,46.0,92
093,238470,39.0,91
093,238500,41.0,92
093,238640,62.0,93
093,238950,39.0,93
093,239090,45.0,94
093,239140,33.0,93
093,239160,32.0,93
093,239220,41.0,93
093,239530,40.0,93
093,239700,37.0,92
093,239910,39.0,94
093,239990,39.0,93
093,240050,64.0,94
093,240070,54.0,94
093,240080,37.0,94
093,240290,47.0,92
093,240440,43.0,92
093,240450,30.0,92
093,240460,37.0,93
093,240580,31.0,92
093,240660,43.0,93
093,240780,57.0,93
093,240790,40.0,93
093,240810,57.0,94
093,240840,58.0,94
093,240910,56.0,94
093,241120,32.0,92
093,241200,35.0,93
093,241240,35.0,92
093,241350,47.0,95
093,241450,55.0,97
093,241490,53.0,96
093,241900,44.0,92
093,241930,46.0,92
093,241940,48.0,93
093,241950,46.0,93
093,241960,44.0,92
093,241970,67.0,92
093,241980,60.0,93
093,242020,57.0,92
093,242040,46.0,92
093,242130,60.0,91
093,242270,40.0,91
093,242310,39.0,91
093,242320,39.0,91
093,242670,46.0,91
093,242730,52.0,91
093,242860,34.0,90
093,242870,39.0,90
093,242930,33.0,90
093,243010,63.0,90
093,243130,46.0,92
093,243140,44.0,91
093,243530,44.0,92
093,243590,45.0,90
093,243600,41.0,90
093,243720,56.0,90
093,243740,61.0,91
093,243860,47.0,89
093,243890,63.0,91
093,243950,53.0,92
093,243960,51.0,92
093,243980,58.0,91
093,244090,42.0,89
093,244210,52.0,93
093,244450,57.0,95
093,244610,53.0,94
093,244710,60.0,94
093,244880,66.0,94
093,245040,62.0,96
093,245140,62.0,96
093,245150,62.0,96
093,245240,50.0,96
093,245290,56.0,94
093,245390,45.0,95
093,245460,48.0,94
093,245560,61.0,93
093,245590,45.0,92
093,245640,62.0,94
093,245750,53.0,95
093,245960,54.0,94
093,246000,54.0,95
093,246120,60.0,94
093,246160,51.0,93
093,246310,49.0,95
093,246340,45.0,95
093,246380,58.0,95
093,246550,60.0,94
093,246640,61.0,94
093,246650,59.0,94
093,246890,40.0,93
093,247090,58.0,92
093,247260,63.0,93
093,247280,56.0,93
093,247330,59.0,94
093,247550,58.0,96
093,247710,45.0,94
093,247800,52.0,94
093,247930,44.0,93
093,248040,36.0,93
093,248110,45.0,94
093,248120,42.0,94
093,248180,40.0,95
093,248310,32.0,94
093,248430,38.0,95
093,248560,59.0,96
093,248600,51.0,96
093,248710,60.0,97
093,248800,58.0,88
093,248880,46.0,88
093,249030,40.0,86
093,249210,56.0,85
093,249240,40.0,84
093,249510,59.0,85
093,249760,63.0,87
093,249790,55.0,86
093,249860,42.0,86
093,249890,44.0,86
093,249970,48.0,86
093,250050,52.0,85
093,250090,36.0,84
093,250100,36.0,85
093,250130,50.0,85
093,250170,36.0,84
093,250240,62.0,85
093,250280,59.0,86
093,250560,48.0,87
093,250600,46.0,88
093,250720,41.0,87
093,250790,38.0,87
093,250880,63.0,89
093,251030,50.0,87
093,251070,41.0,87
093,251190,31.0,86
093,251220,32.0,87
093,251230,34.0,87
093,251310,31.0,87
093,251340,30.0,88
093,251350,31.0,87
093,251660,36.0,89
093,251720,33.0,87
093,251780,40.0,87
093,251830,33.0,87
093,251850,32.0,88
093,251940,34.0,87
093,251980,32.0,88
093,252040,41.0,89
093,252090,38.0,90
093,252110,46.0,90
093,252140,45.0,91
093,252410,37.0,90
093,252430,39.0,89
093,252530,33.0,88
093,252600,59.0,88
093,252680,34.0,87
093,252780,32.0,88
093,252820,60.0,87
093,252870,24.0,87
093,253010,31.0,88
093,253030,49.0,89
093,253080,29.0,88
093,253170,64.0,88
093,253260,29.0,88
093,253350,32.0,88
093,253390,54.0,88
093,253480,33.0,89
093,253530,29.0,89
093,253590,29.0,87
093,253640,30.0,88
093,253670,31.0,88
093,253680,30.0,88
093,253690,41.0,88
093,253750,30.0,88
093,253810,31.0,88
093,253930,34.0,88
093,254260,28.0,89
093,254300,36.0,89
093,254370,30.0,89
093,254530,31.0,89
093,254610,27.0,89
093,254720,66.0,89
093,254820,30.0,90
093,254880,29.0,90
093,254980,25.0,89
093,255060,30.0,89
093,255070,32.0,87
093,255220,27.0,87
093,255230,27.0,88
093,255350,23.0,88
093,255360,25.0,88
093,255510,33.0,88
093,255760,52.0,89
093,255770,63.0,90
093,255780,65.0,90
093,255880,46.0,91
093,256090,37.0,93
093,256400,61.0,90
093,256460,75.0,88
093,256470,31.0,88
093,256550,32.0,89
093,256710,39.0,90
093,256900,35.0,90
093,256990,39.0,90
093,257010,33.0,90
093,257040,39.0,90
093,257160,30.0,90
093,257190,31.0,90
093,257240,31.0,90
093,257310,31.0,90
093,257350,33.0,90
093,257540,29.0,89
093,257560,28.0,89
093,257720,28.0,90
093,257780,34.0,89
093,257850,34.0,90
093,257930,28.0,90
093,258020,52.0,90
093,258070,35.0,90
093,258270,25.0,90
093,258280,51.0,90
093,258290,25.0,90
093,258410,74.0,90
093,258600,37.0,90
093,258660,29.0,90
093,258700,40.0,90
093,258720,27.0,90
093,258760,26.0,90
093,258790,30.0,91
093,258930,22.0,90
093,258990,26.0,91
093,259150,25.0,93
094,173070,30.0,95
094,173080,28.0,95
094,173090,30.0,95
094,173100,28.0,95
094,173180,30.0,95
094,173220,35.0,97
094,173340,32.0,97
094,173410,38.0,96
094,173470,32.0,96
094,173500,30.0,94
094,173670,36.0,95
094,173760,40.0,95
094,173830,36.0,95
094,173980,38.0,96
094,174020,40.0,97
094,174040,41.0,97
094,174190,33.0,97
094,174320,32.0,93
094,174450,42.0,96
094,174480,47.0,94
094,174610,48.0,95
094,174670,51.0,96
094,174740,47.0,95
094,174820,45.0,95
094,174840,44.0,95
094,174890,43.0,93
094,174940,39.0,93
094,174950,37.0,91
094,175010,43.0,89
094,175020,35.0,89
094,175110,60.0,91
094,175180,47.0,91
094,175200,52.0,91
094,175280,36.0,90
094,175530,31.0,93
094,175550,30.0,93
094,175910,26.0,89
094,176040,24.0,89
094,176070,32.0,89
094,176190,26.0,90
094,176300,21.0,89
094,176340,30.0,90
094,176400,22.0,91
094,176470,27.0,93
094,176590,37.0,97
094,176800,33.0,96
094,176900,27.0,93
094,177090,32.0,95
094,177130,27.0,94
094,177140,26.0,94
094,177170,31.0,95
094,177200,29.0,95
094,177240,30.0,91
094,177370,39.0,91
094,177410,35.0,91
094,177550,39.0,92
094,177630,51.0,95
094,177720,52.0,97
094,177780,43.0,92
094,177790,40.0,91
094,177910,45.0,85
094,177980,52.0,87
094,178110,32.0,87
094,178170,46.0,91
094,178220,37.0,87
094,178240,36.0,89
094,178250,34.0,89
094,178290,47.0,90
094,178360,29.0,88
094,178390,38.0,89
094,178440,37.0,90
094,178450,40.0,91
094,178490,33.0,91
094,178540,33.0,91
094,178550,31.0,90
094,178750,41.0,92
094,178760,38.0,93
094,178780,41.0,93
094,179180,29.0,91
094,179220,30.0,90
094,179260,26.0,91
094,179280,26.0,89
094,179390,28.0,88
