machine_id,time_stamp,cpu_util,memory_util,megps,mkpi,in_net,out_net,disk_io
2081,183100,45.0,89,-1.11,-1.11,42.7,33.56,14
2081,183150,39.0,88,-1.11,-1.11,42.7,33.56,11
2081,183210,46.0,88,-1.11,-1.11,42.7,33.56,11
2081,183270,40.0,87,-1.11,-1.11,42.7,33.56,11
2081,183380,39.0,89,-1.11,-1.11,42.7,33.56,10
2081,183440,32.0,89,-1.11,-1.11,42.7,33.56,10
2081,183460,33.0,88,-1.11,-1.11,42.7,33.56,10
2081,183670,41.0,93,-1.11,-1.11,42.71,33.57,22
2081,183740,40.0,94,-1.11,-1.11,42.71,33.57,10
2081,183770,43.0,95,-1.11,-1.11,42.71,33.57,10
2081,183810,42.0,95,-1.11,-1.11,42.71,33.57,12
2081,183830,44.0,94,-1.11,-1.11,42.71,33.57,12
2081,183850,49.0,94,-1.11,-1.11,42.71,33.57,14
2081,183950,48.0,95,-1.11,-1.11,42.71,33.57,10
2081,184000,44.0,94,-1.11,-1.11,42.71,33.57,11
2081,184010,48.0,94,-1.11,-1.11,42.71,33.57,11
2081,184090,47.0,96,-1.11,-1.11,42.72,33.57,7
2081,184280,47.0,93,-1.11,-1.11,42.72,33.58,7
2081,184310,47.0,92,-1.11,-1.11,42.72,33.58,7
2081,184580,39.0,92,-1.11,-1.11,42.72,33.58,9
2081,184600,40.0,91,-1.11,-1.11,42.73,33.58,9
2081,184660,34.0,92,-1.11,-1.11,42.73,33.58,8
2081,184670,37.0,92,-1.11,-1.11,42.73,33.58,8
2081,184690,38.0,92,-1.11,-1.11,42.73,33.58,9
2081,184770,30.0,91,-1.11,-1.11,42.73,33.58,6
2081,184790,29.0,91,-1.11,-1.11,42.73,33.58,6
2081,184870,32.0,89,-1.11,-1.11,42.73,33.58,8
2081,185040,26.0,88,-1.11,-1.11,42.73,33.58,7
2081,185270,30.0,92,-1.11,-1.11,42.73,33.58,8
2081,185290,33.0,90,-1.11,-1.11,42.73,33.58,6
2081,185300,34.0,91,-1.11,-1.11,42.73,33.58,6
2081,185360,30.0,91,-1.11,-1.11,42.74,33.59,6
2081,185490,31.0,93,-1.11,-1.11,42.74,33.59,48
2081,185660,34.0,93,-1.11,-1.11,42.74,33.59,8
2081,185800,35.0,93,-1.11,-1.11,42.74,33.59,9
2081,185940,36.0,92,-1.11,-1.11,42.75,33.59,8
2081,186040,40.0,92,-1.11,-1.11,42.75,33.59,8
2081,186050,41.0,93,-1.11,-1.11,42.75,33.59,8
2081,186090,46.0,93,-1.11,-1.11,42.75,33.59,8
2081,186120,40.0,92,-1.11,-1.11,42.75,33.59,7
2081,186230,36.0,93,-1.11,-1.11,42.75,33.6,9
2081,186260,35.0,91,-1.11,-1.11,42.75,33.6,9
2081,186650,40.0,91,-1.11,-1.11,42.76,33.6,10
2081,186670,40.0,91,-1.11,-1.11,42.76,33.6,8
2081,186700,31.0,91,-1.11,-1.11,42.76,33.6,8
2081,186790,31.0,90,-1.11,-1.11,42.76,33.6,7
2081,186800,30.0,90,-1.11,-1.11,42.76,33.6,7
2081,186950,43.0,93,-1.11,-1.11,42.76,33.6,7
2081,186990,36.0,93,-1.11,-1.11,42.76,33.6,7
2081,187090,43.0,97,-1.11,-1.11,42.77,33.6,7
2081,187180,36.0,96,-1.11,-1.11,42.77,33.6,9
2081,187340,38.0,93,-1.11,-1.11,42.77,33.61,7
2081,187380,33.0,93,-1.11,-1.11,42.77,33.61,10
2081,187400,33.0,92,-1.11,-1.11,42.77,33.61,10
2081,187790,44.0,93,-1.11,-1.11,42.78,33.61,11
2081,187800,39.0,93,-1.11,-1.11,42.78,33.61,10
2081,187980,41.0,96,-1.11,-1.11,42.79,33.62,8
2081,187990,42.0,96,-1.11,-1.11,42.79,33.62,8
2081,188060,35.0,95,-1.11,-1.11,42.79,33.62,10
2081,188070,36.0,95,-1.11,-1.11,42.79,33.62,10
2081,188080,35.0,95,-1.11,-1.11,42.79,33.62,10
2081,188110,39.0,95,-1.11,-1.11,42.79,33.62,7
2081,188180,52.0,97,-1.11,-1.11,42.79,33.62,15
2081,188290,43.0,94,-1.11,-1.11,42.79,33.62,13
2081,188330,40.0,94,-1.11,-1.11,42.79,33.62,13
2081,188480,35.0,93,-1.11,-1.11,42.8,33.62,17
2081,188660,39.0,95,-1.11,-1.11,42.8,33.63,12
2081,188690,46.0,95,-1.11,-1.11,42.8,33.63,12
2081,188830,46.0,94,-1.11,-1.11,42.81,33.63,10
2081,189290,46.0,96,-1.11,-1.11,42.82,33.64,10
2081,189410,39.0,93,-1.11,-1.11,42.82,33.64,9
2081,189450,40.0,94,-1.11,-1.11,42.82,33.64,16
2081,189480,43.0,94,-1.11,-1.11,42.82,33.64,13
2081,189760,44.0,95,-1.11,-1.11,42.83,33.65,14
2081,189810,43.0,95,-1.11,-1.11,42.83,33.65,10
2081,189860,50.0,95,-1.11,-1.11,42.83,33.65,12
2081,190070,40.0,93,-1.11,-1.11,42.84,33.65,11
2081,190100,42.0,94,-1.11,-1.11,42.84,33.65,17
2081,190180,41.0,93,-1.11,-1.11,42.84,33.65,13
2081,190220,37.0,93,-1.11,-1.11,42.84,33.65,14
2081,190290,40.0,94,-1.11,-1.11,42.84,33.65,8
2081,190430,31.0,90,-1.11,-1.11,42.84,33.66,9
2081,190480,34.0,91,-1.11,-1.11,42.85,33.66,15
2081,190530,28.0,91,-1.11,-1.11,42.85,33.66,8
2081,190550,32.0,92,-1.11,-1.11,42.85,33.66,8
2081,190860,44.0,94,-1.11,-1.11,42.85,33.66,10
2081,190900,48.0,94,-1.11,-1.11,42.85,33.66,10
2081,190920,59.0,96,-1.11,-1.11,42.85,33.66,9
2081,190940,66.0,98,-1.11,-1.11,42.85,33.66,9
2081,191040,60.0,95,-1.11,-1.11,42.86,33.66,14
2081,191090,49.0,94,-1.11,-1.11,42.86,33.67,14
2081,191150,49.0,92,-1.11,-1.11,42.86,33.67,13
2081,191160,49.0,91,-1.11,-1.11,42.86,33.67,9
2081,191200,47.0,91,-1.11,-1.11,42.86,33.67,9
2081,191260,50.0,93,-1.11,-1.11,42.86,33.67,11
2081,191400,36.0,92,-1.11,-1.11,42.87,33.67,13
2081,191470,46.0,92,-1.11,-1.11,42.87,33.67,10
2081,191500,39.0,93,-1.11,-1.11,42.87,33.67,10
2081,191520,35.0,92,-1.11,-1.11,42.87,33.67,9
2081,191530,35.0,92,-1.11,-1.11,42.87,33.67,9
2081,191680,48.0,91,-1.11,-1.11,42.87,33.67,13
2081,191820,39.0,90,-1.11,-1.11,42.88,33.68,22
2081,191870,37.0,90,-1.11,-1.11,42.88,33.68,22
2081,192020,37.0,90,-1.11,-1.11,42.88,33.68,11
2081,192250,42.0,94,-1.11,-1.11,42.88,33.68,6
2081,192270,36.0,93,-1.11,-1.11,42.88,33.68,6
2081,192300,42.0,93,-1.11,-1.11,42.88,33.68,9
2081,192330,40.0,93,-1.11,-1.11,42.89,33.68,9
2081,192730,45.0,94,-1.11,-1.11,42.89,33.69,7
2081,192760,49.0,95,-1.11,-1.11,42.89,33.69,7
2081,192880,38.0,92,-1.11,-1.11,42.89,33.69,5
2081,192900,40.0,93,-1.11,-1.11,42.89,33.69,10
2081,192920,43.0,93,-1.11,-1.11,42.89,33.69,10
2081,193020,53.0,97,-1.11,-1.11,42.9,33.69,12
2081,193050,50.0,96,-1.11,-1.11,42.9,33.69,12
2081,193220,36.0,93,-1.11,-1.11,42.9,33.69,8
2081,193270,38.0,94,-1.11,-1.11,42.9,33.7,9
2081,193320,34.0,93,-1.11,-1.11,42.9,33.7,6
2081,193350,39.0,93,-1.11,-1.11,42.9,33.7,6
2081,193370,42.0,93,-1.11,-1.11,42.9,33.7,6
2081,193430,48.0,93,-1.11,-1.11,42.91,33.7,7
2081,193450,44.0,93,-1.11,-1.11,42.91,33.7,15
2081,193570,38.0,91,-1.11,-1.11,42.91,33.7,14
2081,193580,31.0,89,-1.11,-1.11,42.91,33.7,14
2081,193610,33.0,90,-1.11,-1.11,42.91,33.7,14
2081,193650,52.0,93,-1.11,-1.11,42.91,33.7,10
2081,193670,51.0,94,-1.11,-1.11,42.91,33.7,10
2081,193710,50.0,95,-1.11,-1.11,42.91,33.7,14
2081,193750,51.0,95,-1.11,-1.11,42.92,33.7,13
2081,194200,45.0,95,-1.11,-1.11,42.93,33.71,15
2081,194550,57.0,97,-1.11,-1.11,42.94,33.72,13
2081,194610,56.0,95,-1.11,-1.11,42.94,33.72,17
2081,194700,61.0,97,-1.11,-1.11,42.94,33.72,11
2081,194820,61.0,94,-1.11,-1.11,42.94,33.72,25
2081,194830,61.0,94,-1.11,-1.11,42.94,33.72,25
2081,194840,63.0,94,-1.11,-1.11,42.94,33.72,25
2081,194990,66.0,96,-1.11,-1.11,42.95,33.72,15
2081,195100,63.0,95,-1.11,-1.11,42.95,33.72,11
2081,195180,54.0,95,-1.11,-1.11,42.95,33.73,10
2081,195300,50.0,88,-1.11,-1.11,42.95,33.73,10
2081,195310,58.0,89,-1.11,-1.11,42.95,33.73,10
2081,195340,55.0,89,-1.11,-1.11,42.96,33.73,10
2081,195380,52.0,88,-1.11,-1.11,42.96,33.73,11
2081,195440,57.0,88,-1.11,-1.11,42.96,33.73,10
2081,195480,54.0,87,-1.11,-1.11,42.96,33.73,9
2081,195510,52.0,88,-1.11,-1.11,42.96,33.73,9
2081,195550,56.0,88,-1.11,-1.11,42.96,33.73,10
2081,195710,53.0,91,-1.11,-1.11,42.96,33.73,14
2081,195870,49.0,91,-1.11,-1.11,42.97,33.74,18
2081,195950,67.0,92,-1.11,-1.11,42.97,33.74,17
2081,195990,70.0,93,-1.11,-1.11,42.97,33.74,18
2081,196050,72.0,94,-1.11,-1.11,42.97,33.74,22
2081,196150,72.0,94,-1.11,-1.11,42.98,33.74,17
2081,196300,76.0,95,-1.11,-1.11,42.99,33.74,15
2081,196390,75.0,92,-1.11,-1.11,42.99,33.75,15
2081,196400,75.0,92,-1.11,-1.11,42.99,33.75,15
2081,196410,75.0,92,-1.11,-1.11,42.99,33.75,15
2081,196550,73.0,92,-1.11,-1.11,43.0,33.75,17
2081,196560,75.0,93,-1.11,-1.11,43.0,33.75,12
2081,196680,72.0,93,-1.11,-1.11,43.0,33.75,11
2081,196710,71.0,92,-1.11,-1.11,43.0,33.75,11
2081,197000,78.0,97,-1.11,-1.11,43.01,33.75,15
2081,197060,77.0,97,-1.11,-1.11,43.01,33.76,16
2081,197130,77.0,98,-1.11,-1.11,43.01,33.76,20
2081,197310,75.0,97,-1.11,-1.11,43.02,33.76,16
2081,197330,76.0,97,-1.11,-1.11,43.02,33.76,16
2081,197450,52.0,94,-1.11,-1.11,43.02,33.76,15
2081,197620,56.0,90,-1.11,-1.11,43.03,33.77,9
2081,197780,58.0,93,-1.11,-1.11,43.03,33.77,11
2081,197820,61.0,92,-1.11,-1.11,43.03,33.77,11
2081,197860,53.0,88,-1.11,-1.11,43.03,33.77,11
2081,197870,59.0,88,-1.11,-1.11,43.03,33.77,11
2081,197910,56.0,88,-1.11,-1.11,43.03,33.77,10
2081,198010,64.0,89,-1.11,-1.11,43.04,33.77,12
2081,198060,66.0,91,-1.11,-1.11,43.04,33.77,16
2081,198170,62.0,91,-1.11,-1.11,43.04,33.77,15
2081,198260,58.0,93,-1.11,-1.11,43.04,33.78,14
2081,198340,59.0,91,-1.11,-1.11,43.05,33.78,13
2081,198360,58.0,90,-1.11,-1.11,43.05,33.78,14
2081,198430,61.0,93,-1.11,-1.11,43.05,33.78,14
2081,198460,59.0,93,-1.11,-1.11,43.05,33.78,14
2081,198480,55.0,90,-1.11,-1.11,43.05,33.78,16
2081,198490,55.0,89,-1.11,-1.11,43.05,33.78,16
2081,198530,59.0,90,-1.11,-1.11,43.05,33.78,16
2081,198550,56.0,90,-1.11,-1.11,43.05,33.78,18
2081,198570,53.0,90,-1.11,-1.11,43.05,33.78,18
2081,198580,55.0,90,-1.11,-1.11,43.05,33.78,18
2081,198670,49.0,86,-1.11,-1.11,43.06,33.78,18
2081,198850,53.0,87,-1.11,-1.11,43.06,33.79,23
2081,198890,52.0,88,-1.11,-1.11,43.06,33.79,23
2081,198940,55.0,88,-1.11,-1.11,43.06,33.79,14
2081,198970,62.0,89,-1.11,-1.11,43.06,33.79,17
2081,199000,56.0,90,-1.11,-1.11,43.06,33.79,17
2081,199490,66.0,89,-1.11,-1.11,43.08,33.8,18
2081,199500,64.0,90,-1.11,-1.11,43.08,33.8,21
2081,199560,60.0,88,-1.11,-1.11,43.08,33.8,21
2081,199740,53.0,88,-1.11,-1.11,43.08,33.8,14
2081,199770,52.0,89,-1.11,-1.11,43.08,33.8,14
2081,199910,57.0,91,-1.11,-1.11,43.09,33.81,9
2081,200220,66.0,95,-1.11,-1.11,43.09,33.81,12
2081,200300,53.0,89,-1.11,-1.11,43.1,33.81,13
2081,200330,51.0,89,-1.11,-1.11,43.1,33.81,13
2081,200510,69.0,89,-1.11,-1.11,43.1,33.82,10
2081,200570,54.0,90,-1.11,-1.11,43.1,33.82,13
2081,200670,61.0,91,-1.11,-1.11,43.11,33.82,13
2081,200910,46.0,88,-1.11,-1.11,43.11,33.82,29
2081,201140,58.0,91,-1.11,-1.11,43.11,33.83,12
2081,201340,45.0,85,-1.11,-1.11,43.12,33.83,11
2081,201350,45.0,86,-1.11,-1.11,43.12,33.83,11
2081,201360,48.0,87,-1.11,-1.11,43.12,33.83,8
2081,201410,57.0,88,-1.11,-1.11,43.12,33.83,8
2081,201440,52.0,88,-1.11,-1.11,43.12,33.83,12
2081,201690,70.0,91,-1.11,-1.11,43.13,33.84,11
2081,201830,64.0,90,-1.11,-1.11,43.13,33.84,14
2081,201900,63.0,88,-1.11,-1.11,43.13,33.84,13
2081,201930,56.0,87,-1.11,-1.11,43.13,33.84,13
2081,201970,55.0,85,-1.11,-1.11,43.13,33.84,13
2081,202000,49.0,85,-1.11,-1.11,43.14,33.84,13
2081,202030,56.0,87,-1.11,-1.11,43.14,33.84,11
2081,202090,59.0,87,-1.11,-1.11,43.14,33.84,22
2081,202220,53.0,86,-1.11,-1.11,43.14,33.85,12
2081,202260,66.0,85,-1.11,-1.11,43.14,33.85,13
2081,202350,51.0,87,-1.11,-1.11,43.14,33.85,12
2081,202380,43.0,85,-1.11,-1.11,43.14,33.85,11
2081,202440,63.0,84,-1.11,-1.11,43.14,33.85,13
2081,202480,55.0,85,-1.11,-1.11,43.14,33.85,13
2081,202620,57.0,87,-1.11,-1.11,43.15,33.85,10
2081,202660,72.0,93,-1.11,-1.11,43.15,33.85,10
2081,202830,57.0,93,-1.11,-1.11,43.15,33.85,12
2081,202840,61.0,93,-1.11,-1.11,43.15,33.85,12
2081,202970,55.0,91,-1.11,-1.11,43.15,33.86,11
2081,203060,54.0,89,-1.11,-1.11,43.16,33.86,16
2081,203120,62.0,88,-1.11,-1.11,43.16,33.86,22
2081,203180,61.0,87,-1.11,-1.11,43.16,33.86,13
2081,203200,49.0,86,-1.11,-1.11,43.16,33.86,13
2081,203220,58.0,87,-1.11,-1.11,43.16,33.86,16
2081,203290,61.0,85,-1.11,-1.11,43.16,33.86,19
2081,203470,66.0,85,-1.11,-1.11,43.16,33.87,20
2081,203640,72.0,93,-1.11,-1.11,43.17,33.87,25
2081,203670,53.0,86,-1.11,-1.11,43.17,33.87,25
2081,204480,54.0,85,-1.11,-1.11,43.19,33.88,9
2081,204560,41.0,84,-1.11,-1.11,43.19,33.88,13
2081,204730,57.0,85,-1.11,-1.11,43.19,33.89,11
2081,204740,52.0,84,-1.11,-1.11,43.19,33.89,11
2081,204820,45.0,84,-1.11,-1.11,43.19,33.89,12
2081,204850,50.0,83,-1.11,-1.11,43.19,33.89,14
2081,205120,52.0,84,-1.11,-1.11,43.2,33.89,9
2081,205130,55.0,85,-1.11,-1.11,43.2,33.89,9
2081,205160,50.0,86,-1.11,-1.11,43.2,33.89,10
2081,205340,63.0,90,-1.11,-1.11,43.21,33.9,11
2081,205410,63.0,90,-1.11,-1.11,43.21,33.9,16
2081,205670,65.0,89,-1.11,-1.11,43.22,33.9,11
2081,205750,67.0,87,-1.11,-1.11,43.22,33.9,13
2081,205760,65.0,87,-1.11,-1.11,43.22,33.9,13
2081,205820,63.0,86,-1.11,-1.11,43.22,33.9,11
2081,205990,59.0,80,-1.11,-1.11,43.23,33.91,11
2081,206130,59.0,81,-1.11,-1.11,43.23,33.91,7
2081,206270,63.0,82,-1.11,-1.11,43.23,33.91,13
2081,206520,68.0,86,-1.11,-1.11,43.24,33.92,9
2081,206610,67.0,83,-1.11,-1.11,43.24,33.92,24
2081,206670,60.0,82,-1.11,-1.11,43.24,33.92,14
2081,206750,67.0,84,-1.11,-1.11,43.24,33.92,11
2081,206810,65.0,84,-1.11,-1.11,43.25,33.92,9
2081,206820,66.0,85,-1.11,-1.11,43.25,33.92,13
2081,206970,59.0,85,-1.11,-1.11,43.25,33.92,13
2081,207190,56.0,83,-1.11,-1.11,43.25,33.93,14
2081,207200,53.0,83,-1.11,-1.11,43.25,33.93,14
2081,207220,50.0,84,-1.11,-1.11,43.25,33.93,14
2081,207230,55.0,84,-1.11,-1.11,43.25,33.93,14
2081,207270,61.0,82,-1.11,-1.11,43.26,33.93,10
2081,207320,50.0,82,-1.11,-1.11,43.26,33.93,13
2081,207580,43.0,81,-1.11,-1.11,43.26,33.93,17
2081,207640,60.0,84,-1.11,-1.11,43.26,33.93,24
2081,207660,56.0,84,-1.11,-1.11,43.26,33.93,14
2081,207710,50.0,81,-1.11,-1.11,43.26,33.93,14
2081,207890,57.0,82,-1.11,-1.11,43.27,33.94,12
2081,208060,41.0,83,-1.11,-1.11,43.27,33.94,9
2081,208130,53.0,84,-1.11,-1.11,43.27,33.94,13
2081,208390,67.0,81,-1.11,-1.11,43.28,33.94,9
2081,208440,65.0,81,-1.11,-1.11,43.28,33.94,9
2081,208490,52.0,82,-1.11,-1.11,43.28,33.95,9
2081,208530,63.0,82,-1.11,-1.11,43.28,33.95,10
2081,208620,57.0,84,-1.11,-1.11,43.29,33.95,10
2081,208640,56.0,84,-1.11,-1.11,43.29,33.95,10
2081,208680,57.0,84,-1.11,-1.11,43.29,33.95,9
2081,208770,69.0,88,-1.11,-1.11,43.29,33.95,11
2081,208840,68.0,89,-1.11,-1.11,43.29,33.95,11
2081,208920,64.0,89,-1.11,-1.11,43.29,33.95,10
2081,208940,62.0,88,-1.11,-1.11,43.29,33.95,10
2081,208990,68.0,88,-1.11,-1.11,43.29,33.95,12
2081,209160,72.0,90,-1.11,-1.11,43.3,33.96,15
2081,209530,60.0,87,-1.11,-1.11,43.31,33.96,23
2081,209590,64.0,87,-1.11,-1.11,43.31,33.96,15
2081,209720,69.0,87,-1.11,-1.11,43.31,33.97,10
2081,209850,63.0,87,-1.11,-1.11,43.31,33.97,10
2081,209950,62.0,87,-1.11,-1.11,43.32,33.97,13
2081,209980,59.0,87,-1.11,-1.11,43.32,33.97,13
2081,209990,63.0,88,-1.11,-1.11,43.32,33.97,13
2081,210070,57.0,86,-1.11,-1.11,43.32,33.97,17
2081,210090,60.0,86,-1.11,-1.11,43.32,33.97,17
2081,210190,61.0,88,-1.11,-1.11,43.32,33.98,10
2081,210220,58.0,86,-1.11,-1.11,43.32,33.98,10
2081,210250,61.0,87,-1.11,-1.11,43.32,33.98,23
2081,210280,65.0,89,-1.11,-1.11,43.32,33.98,23
2081,210330,58.0,86,-1.11,-1.11,43.33,33.98,21
2081,210340,59.0,87,-1.11,-1.11,43.33,33.98,21
2081,210560,61.0,91,-1.11,-1.11,43.33,33.98,12
2081,210700,67.0,92,-1.11,-1.11,43.34,33.99,22
2081,210830,69.0,93,-1.11,-1.11,43.34,33.99,31
2081,210840,66.0,92,-1.11,-1.11,43.34,33.99,17
2081,210870,66.0,92,-1.11,-1.11,43.34,33.99,17
2081,210970,63.0,90,-1.11,-1.11,43.34,33.99,10
2081,210990,70.0,89,-1.11,-1.11,43.34,33.99,10
2081,211140,65.0,90,-1.11,-1.11,43.35,33.99,11
2081,211420,52.0,90,-1.11,-1.11,43.36,34.0,16
2081,211660,50.0,87,-1.11,-1.11,43.36,34.0,9
2081,211670,52.0,87,-1.11,-1.11,43.36,34.0,9
2081,211770,48.0,85,-1.11,-1.11,43.36,34.01,13
2081,211920,66.0,91,-1.11,-1.11,43.37,34.01,12
2081,211950,67.0,91,-1.11,-1.11,43.37,34.01,12
2081,211980,57.0,91,-1.11,-1.11,43.37,34.01,14
2081,212020,52.0,89,-1.11,-1.11,43.37,34.01,14
2081,212180,57.0,89,-1.11,-1.11,43.37,34.01,15
2081,212370,55.0,90,-1.11,-1.11,43.38,34.02,10
2081,212380,51.0,89,-1.11,-1.11,43.38,34.02,10
2081,212450,51.0,89,-1.11,-1.11,43.38,34.02,11
2081,212580,66.0,91,-1.11,-1.11,43.39,34.02,11
2081,212660,66.0,92,-1.11,-1.11,43.39,34.02,15
2081,212830,70.0,94,-1.11,-1.11,43.39,34.03,10
2081,212890,69.0,92,-1.11,-1.11,43.4,34.03,15
2081,212910,67.0,90,-1.11,-1.11,43.4,34.03,15
2081,212920,61.0,90,-1.11,-1.11,43.4,34.03,15
2081,213080,64.0,92,-1.11,-1.11,43.4,34.03,8
2081,213120,64.0,91,-1.11,-1.11,43.4,34.03,9
2081,213330,56.0,91,-1.11,-1.11,43.41,34.04,13
2081,213340,54.0,92,-1.11,-1.11,43.41,34.04,13
2081,213430,66.0,94,-1.11,-1.11,43.41,34.04,9
2081,213540,60.0,91,-1.11,-1.11,43.41,34.04,9
2081,213620,61.0,91,-1.11,-1.11,43.41,34.04,10
2081,213940,49.0,89,-1.11,-1.11,43.42,34.05,10
2081,214090,57.0,89,-1.11,-1.11,43.43,34.05,12
2081,214120,57.0,90,-1.11,-1.11,43.43,34.05,12
2081,214200,55.0,91,-1.11,-1.11,43.43,34.05,9
2081,214410,62.0,91,-1.11,-1.11,43.44,34.06,10
2081,214500,56.0,92,-1.11,-1.11,43.44,34.06,9
2081,214510,58.0,92,-1.11,-1.11,43.44,34.06,9
2081,214520,54.0,92,-1.11,-1.11,43.44,34.06,9
2081,214550,54.0,90,-1.11,-1.11,43.44,34.06,9
2081,214680,48.0,88,-1.11,-1.11,43.44,34.06,9
2081,214950,55.0,90,-1.11,-1.11,43.45,34.06,8
2081,215000,50.0,89,-1.11,-1.11,43.45,34.07,10
2081,215310,55.0,89,-1.11,-1.11,43.46,34.07,8
2081,215370,59.0,89,-1.11,-1.11,43.46,34.07,11
2081,215400,55.0,87,-1.11,-1.11,43.46,34.07,14
2081,215600,54.0,90,-1.11,-1.11,43.46,34.08,27
2081,215630,55.0,89,-1.11,-1.11,43.46,34.08,27
2081,215640,53.0,89,-1.11,-1.11,43.46,34.08,13
2081,215740,51.0,88,-1.11,-1.11,43.46,34.08,11
2081,215930,65.0,92,-1.11,-1.11,43.47,34.08,11
2081,215960,62.0,92,-1.11,-1.11,43.47,34.08,17
2081,216230,60.0,93,-1.11,-1.11,43.47,34.08,11
2081,216540,58.0,89,-1.11,-1.11,43.48,34.09,10
2081,216790,52.0,89,-1.11,-1.11,43.48,34.09,8
2081,216960,58.0,90,-1.11,-1.11,43.49,34.1,11
2081,217100,62.0,90,-1.11,-1.11,43.49,34.1,8
2081,217120,66.0,93,-1.11,-1.11,43.49,34.1,8
2081,217220,63.0,94,-1.11,-1.11,43.49,34.1,10
2081,217250,61.0,89,-1.11,-1.11,43.49,34.1,10
2081,217320,62.0,90,-1.11,-1.11,43.49,34.1,13
2081,217330,60.0,90,-1.11,-1.11,43.5,34.1,13
2081,217400,60.0,91,-1.11,-1.11,43.5,34.1,8
2081,217520,67.0,92,-1.11,-1.11,43.5,34.1,9
2081,217530,65.0,92,-1.11,-1.11,43.5,34.1,9
2081,217570,59.0,92,-1.11,-1.11,43.5,34.11,13
2081,217600,60.0,92,-1.11,-1.11,43.5,34.11,13
2081,217800,60.0,90,-1.11,-1.11,43.5,34.11,22
2081,217870,59.0,90,-1.11,-1.11,43.51,34.11,25
2081,217980,46.0,88,-1.11,-1.11,43.51,34.11,13
2081,218040,45.0,88,-1.11,-1.11,43.51,34.11,18
2081,218110,49.0,89,-1.11,-1.11,43.51,34.11,15
2081,218240,58.0,89,-1.11,-1.11,43.51,34.11,8
2081,218270,60.0,90,-1.11,-1.11,43.51,34.11,8
2081,218280,65.0,90,-1.11,-1.11,43.51,34.11,10
2081,218290,71.0,91,-1.11,-1.11,43.51,34.11,10
2081,218490,52.0,89,-1.11,-1.11,43.52,34.12,16
2081,218780,62.0,91,-1.11,-1.11,43.52,34.12,12
2081,218800,60.0,91,-1.11,-1.11,43.52,34.12,12
2081,218860,60.0,92,-1.11,-1.11,43.52,34.12,9
2081,218970,61.0,92,-1.11,-1.11,43.53,34.13,12
2081,219080,49.0,91,-1.11,-1.11,43.53,34.13,8
2081,219110,44.0,92,-1.11,-1.11,43.53,34.13,8
2081,219180,46.0,93,-1.11,-1.11,43.53,34.13,19
2081,219220,42.0,91,-1.11,-1.11,43.53,34.13,19
2081,219280,38.0,90,-1.11,-1.11,43.53,34.13,14
2081,219320,39.0,90,-1.11,-1.11,43.53,34.13,8
2081,219350,39.0,91,-1.11,-1.11,43.53,34.13,8
2081,219620,43.0,90,-1.11,-1.11,43.54,34.14,13
2081,219710,39.0,92,-1.11,-1.11,43.54,34.14,9
2081,219820,38.0,91,-1.11,-1.11,43.54,34.14,7
2081,219930,40.0,91,-1.11,-1.11,43.54,34.14,8
2081,219960,37.0,91,-1.11,-1.11,43.54,34.14,10
2081,220150,42.0,89,-1.11,-1.11,43.55,34.14,10
2081,220180,41.0,90,-1.11,-1.11,43.55,34.14,10
2081,220290,48.0,91,-1.11,-1.11,43.55,34.14,10
2081,220330,44.0,91,-1.11,-1.11,43.55,34.14,9
2081,220460,70.0,95,-1.11,-1.11,43.55,34.15,11
2081,220610,54.0,93,-1.11,-1.11,43.56,34.15,9
2081,220770,45.0,92,-1.11,-1.11,43.56,34.15,10
2081,220820,49.0,92,-1.11,-1.11,43.56,34.15,8
2081,220940,44.0,93,-1.11,-1.11,43.56,34.15,9
2081,220990,45.0,94,-1.11,-1.11,43.56,34.16,9
2081,221000,42.0,94,-1.11,-1.11,43.56,34.16,9
2081,221130,37.0,92,-1.11,-1.11,43.57,34.16,10
2081,221200,41.0,93,-1.11,-1.11,43.57,34.16,11
2081,221320,53.0,95,-1.11,-1.11,43.57,34.16,31
2081,221330,51.0,95,-1.11,-1.11,43.57,34.16,31
2081,221360,49.0,95,-1.11,-1.11,43.57,34.16,17
2081,221370,48.0,95,-1.11,-1.11,43.57,34.16,17
2081,221450,41.0,95,-1.11,-1.11,43.57,34.16,9
2081,221490,44.0,96,-1.11,-1.11,43.57,34.16,8
2081,221600,47.0,96,-1.11,-1.11,43.58,34.17,11
2081,221980,37.0,92,-1.11,-1.11,43.58,34.17,11
2081,222150,49.0,93,-1.11,-1.11,43.59,34.17,9
2081,222170,53.0,93,-1.11,-1.11,43.59,34.17,9
2081,222270,45.0,95,-1.11,-1.11,43.59,34.18,13
2081,222540,36.0,91,-1.11,-1.11,43.6,34.18,12
2081,222550,39.0,91,-1.11,-1.11,43.6,34.18,12
2081,222560,36.0,90,-1.11,-1.11,43.6,34.18,12
2081,222630,49.0,91,-1.11,-1.11,43.6,34.18,18
2081,222700,49.0,91,-1.11,-1.11,43.6,34.18,15
2081,222730,45.0,91,-1.11,-1.11,43.6,34.18,11
2081,222790,33.0,90,-1.11,-1.11,43.61,34.19,8
2081,222900,39.0,92,-1.11,-1.11,43.61,34.19,9
2081,222920,59.0,93,-1.11,-1.11,43.61,34.19,9
2081,223120,50.0,92,-1.11,-1.11,43.62,34.19,11
2081,223170,50.0,93,-1.11,-1.11,43.62,34.19,8
