time_stamp,machine_id,cpu_util,memory_util
187720,2096,34.0,92
187950,2096,47.0,96
188010,2096,42.0,96
188030,2096,46.0,96
188140,2096,35.0,92
188160,2096,59.0,96
188170,2096,57.0,98
188360,2096,45.0,90
188500,2096,41.0,93
188510,2096,46.0,93
188550,2096,43.0,94
188600,2096,45.0,95
188670,2096,39.0,94
188740,2096,42.0,94
188970,2096,41.0,95
189080,2096,37.0,92
189120,2096,36.0,92
189170,2096,40.0,91
189440,2096,46.0,92
189450,2096,46.0,92
189490,2096,49.0,91
189580,2096,44.0,93
189630,2096,47.0,94
189660,2096,44.0,95
189740,2096,43.0,96
189850,2096,45.0,96
189950,2096,40.0,96
190040,2096,38.0,97
190160,2096,38.0,94
190240,2096,41.0,94
190310,2096,42.0,94
190330,2096,42.0,94
190360,2096,38.0,95
190440,2096,29.0,93
190470,2096,34.0,93
190540,2096,32.0,92
190570,2096,39.0,92
190590,2096,30.0,92
190660,2096,29.0,90
190790,2096,37.0,91
190900,2096,52.0,96
191100,2096,42.0,90
191110,2096,49.0,91
191220,2096,47.0,89
191260,2096,46.0,90
191410,2096,43.0,89
191510,2096,41.0,90
191570,2096,35.0,89
191660,2096,42.0,91
191690,2096,39.0,88
191700,2096,36.0,88
191780,2096,36.0,89
192100,2096,38.0,88
192200,2096,36.0,88
192400,2096,43.0,91
192420,2096,40.0,90
192460,2096,41.0,90
192540,2096,40.0,92
192580,2096,35.0,92
192600,2096,39.0,92
192770,2096,44.0,92
192940,2096,61.0,94
193010,2096,68.0,95
193210,2096,62.0,93
193290,2096,52.0,94
193360,2096,52.0,94
193420,2096,49.0,95
193660,2096,69.0,96
193690,2096,67.0,97
193890,2096,71.0,95
193920,2096,61.0,94
193930,2096,64.0,94
194120,2096,52.0,95
194130,2096,56.0,95
194310,2096,54.0,93
194370,2096,47.0,90
194450,2096,60.0,91
194590,2096,57.0,90
194600,2096,55.0,90
194730,2096,68.0,92
194760,2096,67.0,91
194790,2096,66.0,91
194870,2096,70.0,93
194880,2096,70.0,93
195150,2096,55.0,93
195240,2096,57.0,91
195600,2096,58.0,93
195670,2096,57.0,95
195700,2096,55.0,95
195990,2096,75.0,94
196000,2096,74.0,94
196040,2096,79.0,96
196050,2096,80.0,96
196240,2096,83.0,96
196250,2096,83.0,95
196580,2096,83.0,94
196610,2096,75.0,92
196790,2096,62.0,94
196830,2096,65.0,96
196850,2096,66.0,97
196870,2096,64.0,96
196890,2096,59.0,94
196900,2096,66.0,93
197120,2096,72.0,97
197200,2096,70.0,94
197250,2096,70.0,87
197320,2096,68.0,87
197330,2096,68.0,87
197380,2096,60.0,86
197530,2096,63.0,85
197580,2096,56.0,86
197590,2096,58.0,84
197620,2096,52.0,85
197870,2096,68.0,89
197970,2096,62.0,89
198180,2096,64.0,84
198410,2096,59.0,89
198490,2096,54.0,86
198530,2096,51.0,86
198640,2096,57.0,88
198720,2096,61.0,89
198840,2096,56.0,88
198860,2096,62.0,88
198900,2096,60.0,88
198950,2096,64.0,88
198970,2096,63.0,88
199080,2096,59.0,89
199180,2096,54.0,87
199270,2096,56.0,87
199280,2096,51.0,87
199340,2096,50.0,86
199510,2096,68.0,89
199530,2096,60.0,87
199560,2096,53.0,85
199840,2096,56.0,86
199860,2096,58.0,88
199980,2096,53.0,90
200050,2096,58.0,91
200070,2096,53.0,89
200110,2096,59.0,91
200210,2096,64.0,93
200240,2096,59.0,89
200290,2096,58.0,87
200370,2096,58.0,84
200480,2096,58.0,85
200570,2096,47.0,87
200610,2096,45.0,88
200630,2096,46.0,87
200640,2096,53.0,87
201060,2096,48.0,87
201210,2096,42.0,88
201350,2096,45.0,87
201420,2096,53.0,90
201460,2096,51.0,90
201490,2096,62.0,92
201760,2096,67.0,92
201860,2096,56.0,89
201900,2096,51.0,90
201930,2096,48.0,89
202340,2096,52.0,89
202420,2096,56.0,88
202540,2096,45.0,87
202550,2096,46.0,87
202840,2096,53.0,92
202860,2096,54.0,92
202880,2096,61.0,93
202980,2096,59.0,94
203060,2096,54.0,90
203070,2096,58.0,91
203160,2096,58.0,88
203270,2096,64.0,88
203300,2096,56.0,88
203360,2096,66.0,88
203410,2096,67.0,88
203450,2096,62.0,89
203480,2096,51.0,89
203500,2096,54.0,89
203520,2096,51.0,89
203540,2096,52.0,90
203640,2096,56.0,88
203870,2096,49.0,89
204060,2096,57.0,89
204110,2096,62.0,91
204310,2096,59.0,91
204330,2096,51.0,90
204380,2096,52.0,90
204440,2096,56.0,88
204480,2096,53.0,89
204510,2096,52.0,88
204550,2096,60.0,88
204640,2096,53.0,88
204670,2096,58.0,88
204790,2096,49.0,88
204830,2096,57.0,90
205120,2096,59.0,89
205230,2096,63.0,92
205270,2096,69.0,93
205350,2096,67.0,92
205390,2096,71.0,94
205430,2096,68.0,94
205710,2096,66.0,94
205750,2096,65.0,93
205810,2096,60.0,90
205850,2096,55.0,91
205910,2096,44.0,87
205980,2096,40.0,85
206010,2096,59.0,86
206050,2096,50.0,83
206130,2096,49.0,82
206260,2096,50.0,83
206280,2096,51.0,84
206380,2096,50.0,84
206520,2096,55.0,88
206580,2096,51.0,86
206630,2096,51.0,86
206650,2096,53.0,86
206660,2096,48.0,85
206980,2096,56.0,89
207020,2096,58.0,91
207030,2096,61.0,91
207060,2096,63.0,91
207240,2096,47.0,84
207250,2096,49.0,84
207610,2096,63.0,83
207670,2096,70.0,87
207710,2096,61.0,85
207870,2096,40.0,83
208100,2096,43.0,83
208190,2096,41.0,83
208360,2096,31.0,84
208450,2096,33.0,85
208650,2096,39.0,87
208820,2096,47.0,90
208890,2096,46.0,90
208900,2096,40.0,90
208930,2096,57.0,90
209220,2096,53.0,90
209400,2096,55.0,90
209670,2096,38.0,88
209730,2096,60.0,90
209770,2096,63.0,90
209800,2096,51.0,89
209820,2096,45.0,89
209860,2096,39.0,89
209950,2096,47.0,89
210120,2096,40.0,88
210130,2096,48.0,88
210220,2096,34.0,89
210250,2096,39.0,89
210320,2096,40.0,89
210350,2096,58.0,89
210410,2096,43.0,91
210420,2096,54.0,90
210450,2096,42.0,90
210510,2096,34.0,89
210580,2096,43.0,89
210710,2096,52.0,91
210770,2096,40.0,89
210820,2096,43.0,90
210830,2096,44.0,90
210960,2096,40.0,90
211540,2096,57.0,90
211600,2096,44.0,89
211610,2096,44.0,90
211660,2096,56.0,89
211720,2096,43.0,89
211760,2096,52.0,89
211770,2096,44.0,89
211800,2096,51.0,90
211880,2096,60.0,91
212040,2096,44.0,91
212260,2096,43.0,91
212460,2096,47.0,90
212550,2096,61.0,91
212560,2096,55.0,92
212870,2096,59.0,92
212890,2096,45.0,91
212920,2096,50.0,91
213140,2096,55.0,90
213170,2096,53.0,91
213220,2096,56.0,92
213590,2096,62.0,94
213640,2096,60.0,93
213730,2096,60.0,93
213760,2096,48.0,93
213780,2096,60.0,93
213790,2096,51.0,93
214070,2096,56.0,94
214160,2096,54.0,95
214190,2096,57.0,95
214240,2096,51.0,94
214250,2096,42.0,94
214370,2096,55.0,95
214480,2096,48.0,93
214590,2096,51.0,92
214760,2096,45.0,91
214860,2096,53.0,92
214910,2096,41.0,92
214960,2096,51.0,92
214970,2096,50.0,91
215000,2096,47.0,91
215080,2096,34.0,90
215160,2096,42.0,90
215200,2096,34.0,90
215240,2096,43.0,89
215270,2096,35.0,90
215280,2096,46.0,90
215380,2096,44.0,90
215400,2096,52.0,90
215410,2096,50.0,91
215620,2096,55.0,91
215760,2096,48.0,90
215860,2096,47.0,92
215930,2096,63.0,94
215950,2096,54.0,95
215980,2096,52.0,95
216040,2096,59.0,95
216240,2096,54.0,94
216390,2096,52.0,94
216530,2096,47.0,94
216730,2096,40.0,90
216800,2096,34.0,91
216900,2096,46.0,92
216990,2096,56.0,93
217140,2096,35.0,93
217170,2096,35.0,93
217200,2096,33.0,92
217240,2096,35.0,91
217400,2096,31.0,93
217410,2096,34.0,94
217460,2096,40.0,93
217500,2096,42.0,93
217550,2096,32.0,93
217610,2096,37.0,91
217740,2096,35.0,89
218020,2096,34.0,90
218110,2096,39.0,91
218230,2096,38.0,91
218340,2096,49.0,90
218400,2096,48.0,91
218520,2096,36.0,91
218570,2096,33.0,91
218580,2096,48.0,91
218590,2096,48.0,91
218750,2096,61.0,92
218800,2096,58.0,93
218860,2096,60.0,93
218880,2096,59.0,94
219070,2096,55.0,93
219520,2096,29.0,93
219650,2096,41.0,93
219720,2096,39.0,94
219730,2096,33.0,94
219770,2096,42.0,93
219820,2096,30.0,93
220020,2096,36.0,94
220060,2096,29.0,93
220230,2096,29.0,94
220240,2096,40.0,95
220530,2096,43.0,93
220560,2096,46.0,93
220600,2096,41.0,94
220960,2096,27.0,91
221070,2096,43.0,92
221120,2096,27.0,91
221320,2096,44.0,92
221360,2096,41.0,92
221430,2096,36.0,93
221440,2096,32.0,93
221450,2096,42.0,93
221470,2096,29.0,92
221550,2096,37.0,93
221650,2096,38.0,93
221670,2096,32.0,94
221730,2096,42.0,95
221810,2096,43.0,94
221880,2096,41.0,94
221910,2096,34.0,93
222000,2096,35.0,92
222020,2096,47.0,94
222060,2096,48.0,95
222100,2096,48.0,96
222160,2096,38.0,95
222410,2096,34.0,95
222460,2096,40.0,93
222500,2096,36.0,93
222550,2096,30.0,93
222630,2096,51.0,94
222680,2096,41.0,94
222710,2096,53.0,94
222940,2096,35.0,95
222950,2096,28.0,95
223130,2096,19.0,93
223180,2096,33.0,94
223380,2096,27.0,94
223410,2096,29.0,95
223420,2096,27.0,95
223490,2096,32.0,94
223540,2096,22.0,93
223610,2096,29.0,94
223640,2096,22.0,93
223690,2096,30.0,92
223710,2096,24.0,93
223720,2096,31.0,92
223790,2096,24.0,92
223840,2096,26.0,93
224110,2096,34.0,93
224250,2096,37.0,93
224330,2096,17.0,93
224620,2096,39.0,95
224760,2096,33.0,96
224780,2096,37.0,96
224870,2096,33.0,95
224950,2096,44.0,95
225010,2096,53.0,95
225020,2096,34.0,95
225180,2096,32.0,94
225220,2096,31.0,95
225240,2096,37.0,96
225250,2096,39.0,95
225510,2096,46.0,94
225610,2096,48.0,96
225660,2096,40.0,96
225740,2096,32.0,96
226020,2096,31.0,94
226030,2096,35.0,94
226200,2096,25.0,94
226210,2096,40.0,94
226330,2096,43.0,95
226370,2096,27.0,95
226380,2096,28.0,94
226410,2096,30.0,94
226460,2096,37.0,95
226540,2096,34.0,95
226720,2096,30.0,96
226880,2096,39.0,94
227000,2096,30.0,95
227040,2096,33.0,95
227140,2096,38.0,95
227210,2096,32.0,94
227230,2096,39.0,94
227250,2096,24.0,94
227300,2096,35.0,93
227340,2096,30.0,94
227470,2096,53.0,95
227590,2096,45.0,95
227610,2096,46.0,95
227630,2096,39.0,95
227970,2096,34.0,94
228460,2096,41.0,92
228630,2096,33.0,93
228640,2096,32.0,93
228670,2096,32.0,94
228710,2096,38.0,94
228750,2096,42.0,94
228980,2096,28.0,94
229000,2096,32.0,94
229050,2096,37.0,93
229060,2096,32.0,94
229150,2096,31.0,93
229160,2096,34.0,93
229280,2096,35.0,93
229400,2096,39.0,93
229540,2096,27.0,93
229610,2096,36.0,94
229880,2096,28.0,94
229900,2096,31.0,94
230120,2096,33.0,93
230240,2096,26.0,94
230280,2096,29.0,94
230440,2096,26.0,94
230560,2096,24.0,93
230570,2096,30.0,93
230640,2096,36.0,93
230670,2096,32.0,95
230710,2096,35.0,94
230750,2096,25.0,94
230920,2096,37.0,94
